DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
3,49.5033,-123.7436,5,0.009,2023,1,5.796551704406738e-05,13.595814641316736,9.510559972127282
14,50.6611,-120.54,4,3.13,2023,1,0.0003690600394179455,3.952680206298851,-6.410293960571266
5,54.0933,-122.5482,5,1.15,2023,1,9.933387241289893e-05,17.643629964192712,7.556717809041345
7,52.294,-125.1182,9,1.0,2023,1,0.00013725757588645138,9.94393119812014,4.343476867675804
3,50.6038,-117.0109,5,13.0,2023,1,0.0,10.478871281941736,1.0430306752522824
2,50.4227,-126.4163,11,50.0,2023,1,0.016721495740682712,4.1944569905599,3.544406509399437
2,49.6537,-116.0348,5,3.0,2023,1,1.2087821914974484e-05,8.207384999593103,0.6487670898437727
12,54.1988,-125.807,4,3.0,2023,1,0.0015920430414553266,-0.20921363830564133,-4.757390085856116
16,52.4396,-118.7438,1,8.0,2023,1,0.0019930532607759233,-4.875781122843421,-6.470983250935831
9,56.5134,-129.5418,10,0.009,2023,1,0.016539025306599342,8.0618721008301,7.730240122477255
20,55.5763,-127.7941,4,0.03,2023,1,0.0006058961153030396,3.6624669392903684,-3.166510645548499
10,54.7973,-126.1347,5,1.1,2023,1,0.000457632541554176,10.690499242146814,1.8903499603271712
26,49.2686,-125.17,4,0.01,2023,1,0.0028606951236724854,5.058737055460654,3.4085702260335324
5,49.3138,-117.6768,8,2.0,2023,1,1.1482834811005205e-05,23.891906992594443,6.328836059570335
6,49.4299,-122.8532,8,0.009,2023,1,0.0003522634506225586,19.509779866536462,15.171974436442099
30,50.1408,-120.8436,3,4.0,2023,1,0.0,3.1777880350749115,-5.503046417236305
27,50.2909,-121.1611,3,0.2,2023,1,0.0006331205368041992,-0.6643438975016238,-7.124253336588538
26,50.2916,-121.1601,3,1.1,2023,1,0.0003667801617552868,-1.1640711466471316,-7.845023854573526
2,49.0802,-124.0168,7,0.009,2023,1,0.0,17.01082318623861,6.504242833455407
15,50.4714,-119.3572,9,0.009,2023,1,6.341934202680477e-06,17.454122797648154,6.842383321126306
8,50.8441,-121.3831,8,0.009,2023,1,0.0016444565068809425,20.597390747070335,11.539303080240927
9,53.9681,-124.706,9,0.009,2023,1,3.436207748563902e-06,14.27764790852865,5.84823888142904
17,55.6962,-120.3186,8,0.009,2023,1,0.0,19.673726654052757,8.383246994018577
27,50.7642,-120.7833,8,0.009,2023,1,0.0,22.339045461018884,10.5348945617676
17,54.0008,-123.3124,7,0.054,2023,1,0.007850158214466774,16.08783874511721,9.847442881266318
15,49.9811,-120.9023,9,0.009,2023,1,4.4107436991680515e-07,15.655294672648154,4.664730326334677
7,52.8578,-118.631,7,0.009,2023,1,0.002977403998272621,13.39777844746908,8.63240521748861
10,54.0797,-125.7066,5,0.04,2023,1,6.646215905448116e-05,9.725736872355185,2.867644882202171
7,51.8736,-121.666,10,0.009,2023,1,0.0,12.476581192016624,6.287664031982445
28,49.8997,-124.4017,5,0.009,2023,1,1.58811459982644e-05,15.895141855875693,9.242642339070642
29,49.3695,-124.6129,7,0.2,2023,1,8.151889346663665e-06,18.753064727783226,13.260772323608421
11,50.864,-119.9627,5,0.009,2023,1,0.00011907815922995724,9.25148989359542,1.0207661946614621
29,57.2757,-121.704,5,0.04,2023,1,0.00013118982315063477,13.281896845499716,-1.4904458363850495
9,49.964,-123.16,7,0.9,2023,1,4.95355517067253e-05,18.764852778116904,12.302287038167321
4,49.457,-123.1986,8,0.009,2023,1,2.0503997752996383e-06,18.910634613037132,13.181191380818689
15,55.661,-128.3373,5,0.009,2023,1,2.1815299078298267e-06,15.047354634602868,8.119350051879906
18,55.84,-120.3217,6,0.009,2023,1,0.0014290809631347656,10.269057846069359,2.859333292643271
16,49.3943,-121.4582,7,0.3,2023,1,0.0,20.196930821736657,10.043759282430017
14,49.3535,-121.5835,7,0.009,2023,1,8.583068797918258e-07,18.469331359863304,10.199982579549157
