DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
6,56.5134,-129.5418,10,0.009,2023,1,0.004571020603179932,4.9786303202311615,4.870740509033226
17,55.5763,-127.7941,4,0.03,2023,1,0.00664433786215568,0.6364259084065793,-2.5423365275065066
7,54.7973,-126.1347,5,1.1,2023,1,0.006955066323278913,4.350470479329431,2.907237625122093
23,49.2686,-125.17,4,0.01,2023,1,0.00934097170829773,3.9778991699218977,3.1011501312256087
2,49.3138,-117.6768,8,2.0,2023,1,1.7106532936850272e-06,23.028070068359398,0.4861592610677121
3,49.4299,-122.8532,8,0.009,2023,1,2.2679566313854593e-06,17.38744697570803,11.666776911417685
27,50.1408,-120.8436,3,4.0,2023,1,0.000784754753112793,0.4374627431233762,-5.969224039713538
24,50.2909,-121.1611,3,0.2,2023,1,0.0006037711427779868,-1.4024534861246707,-6.2215554555256745
23,50.2916,-121.1601,3,1.1,2023,1,0.00031927824011290795,0.6275357564290402,-6.705439631144202
29,49.0802,-124.0168,6,0.009,2023,1,0.0001458734273569462,18.823496119181357,12.157072957356775
12,50.4714,-119.3572,9,0.009,2023,1,0.003600403666496277,14.534647878011071,9.916967646280966
5,50.8441,-121.3831,8,0.009,2023,1,8.583068797918258e-07,22.49143498738607,5.91070454915365
6,53.9681,-124.706,9,0.009,2023,1,0.001916438341140747,9.403901036580407,5.761248524983728
14,55.6962,-120.3186,8,0.009,2023,1,0.0,20.164807891845726,10.272335942586267
24,50.7642,-120.7833,8,0.009,2023,1,0.00034661673691971373,17.068373616536462,6.965082422892294
14,54.0008,-123.3124,7,0.054,2023,1,3.927946085724443e-06,21.21583201090499,9.427358881632529
12,49.9811,-120.9023,9,0.009,2023,1,0.0008012652397155762,12.133280690511071,8.438126500447595
4,52.8578,-118.631,7,0.009,2023,1,0.00045374333848258175,9.857086435953818,3.9320617675781477
7,54.0797,-125.7066,5,0.04,2023,1,0.0029922515153870677,7.248175557454431,3.649180984497093
4,51.8736,-121.666,10,0.009,2023,1,0.0048455893993377686,10.388473129272484,6.601025517781579
25,49.8997,-124.4017,5,0.009,2023,1,3.413856029510498e-05,15.464098866780603,9.940507507324241
26,49.3695,-124.6129,7,0.2,2023,1,0.00030468414672668587,15.326530075073265,11.62399826049807
8,50.864,-119.9627,5,0.009,2023,1,0.007586771249766144,5.445376968383812,3.5304924011230696
26,57.2757,-121.704,5,0.04,2023,1,1.2874601225121296e-06,16.655013020833337,6.292825317382835
6,49.964,-123.16,7,0.9,2023,1,2.1785497210657923e-06,21.285594558715843,9.445441818237327
1,49.457,-123.1986,8,0.009,2023,1,9.947764453954733e-06,16.75151659647628,11.528672790527366
12,55.661,-128.3373,5,0.009,2023,1,0.0007318735122225917,9.90695724487307,4.188434219360374
15,55.84,-120.3217,6,0.009,2023,1,0.0009148010962576336,13.430572764078818,6.099028523763025
