DAY,LATITUDE,LONGITUDE,MONTH,SIZE,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
22,54.8877,-128.396,4,5.0,2025,1,0.002135501140173801,1.217601394653343,-1.8582061767577898
20,49.518,-123.7619,9,0.8,2025,1,2.202391613082e-06,16.717845535278343,12.87184613545736
7,50.1373,-120.8707,3,10.9,2026,1,0.0013341588493744894,1.2973463694254974,0.2625938415527571
22,53.9053,-128.8511,6,0.009,2025,1,0.0002838313579509588,19.61150449117025,13.456689453125023
8,55.7893,-120.2196,4,0.5,2025,1,0.00016927719116210938,6.261074956258142,-1.6353967030842682
27,55.5785,-122.378,8,0.009,2025,1,0.0,18.819502766927087,9.25667279561361
31,52.6806,-122.4498,3,1.15,2025,1,2.9104947941505088e-05,2.7838289896647552,-3.392634455362952
29,51.9397,-122.5067,4,0.3,2025,1,0.001415252685546875,8.739991124471032,0.09126561482747775
1,57.839,-131.3878,8,0.001,2025,1,0.004104736447288815,14.925918833414755,9.118845876057946
30,52.988,-123.8414,4,0.009,2025,1,1.4901161193847656e-08,5.721634165446005,-4.126579030354776
21,53.1113,-125.1012,7,0.98,2025,1,0.002172708511352539,15.938269551595056,9.896829223632835
